pc_time,gps_time,tow(sec),latitude(degrees),longitude(degrees),altitude(meters),h_accuracy(meters),v_accuracy(meters),n_sats,flags,a,e,v,,,,,,x,y,z
19:53.6,20:11.7,530411.7,38.16141409,-122.4546641,-21.0531,0.022,0.085,12,4,6356583.8,0.0819,6371817.889,,-3060378.975,-3928047.44,-5340561.764,,,,
19:53.7,20:11.8,530411.8,38.16141464,-122.4546652,-21.0529,0.022,0.086,12,4,6356583.8,0.0819,6371817.889,,-3060378.228,-3928047.779,-5340561.699,,,,
19:53.8,20:11.9,530411.9,38.16141532,-122.4546661,-21.0217,0.023,0.086,12,4,6356583.8,0.0819,6371817.888,,-3060377.282,-3928048.097,-5340561.672,,,,
19:53.9,20:12.0,530412,38.16141595,-122.4546671,-20.9989,0.019,0.069,12,4,6356583.8,0.0819,6371817.888,,-3060376.416,-3928048.431,-5340561.631,,,,
19:54.0,20:12.1,530412.1,38.16141656,-122.4546681,-21.0056,0.019,0.07,12,4,6356583.8,0.0819,6371817.888,,-3060375.566,-3928048.745,-5340561.566,,,,
19:54.1,20:12.2,530412.2,38.16141718,-122.4546691,-21.0051,0.019,0.071,12,4,6356583.8,0.0819,6371817.887,,-3060374.705,-3928049.064,-5340561.507,,,,
19:54.2,20:12.3,530412.3,38.16141773,-122.45467,-20.9966,0.019,0.072,12,4,6356583.8,0.0819,6371817.887,,-3060373.945,-3928049.356,-5340561.46,,,,
19:54.3,20:12.4,530412.4,38.16141832,-122.4546711,-21.006,0.02,0.073,12,4,6356583.8,0.0819,6371817.887,,-3060373.133,-3928049.694,-5340561.387,,,,
19:54.4,20:12.5,530412.5,38.16141898,-122.4546721,-21.0044,0.02,0.074,12,4,6356583.8,0.0819,6371817.886,,-3060372.211,-3928050.017,-5340561.329,,,,
19:54.5,20:12.6,530412.6,38.16141954,-122.4546731,-21.0221,0.02,0.075,12,4,6356583.8,0.0819,6371817.886,,-3060371.433,-3928050.32,-5340561.254,,,,
19:54.6,20:12.7,530412.7,38.16142012,-122.4546741,-21.0072,0.02,0.076,12,4,6356583.8,0.0819,6371817.886,,-3060370.639,-3928050.645,-5340561.207,,,,
19:54.7,20:12.8,530412.8,38.16142076,-122.4546751,-21.0146,0.021,0.077,12,4,6356583.8,0.0819,6371817.885,,-3060369.743,-3928050.962,-5340561.141,,,,
19:54.8,20:12.9,530412.9,38.16142139,-122.4546761,-21.0007,0.021,0.078,12,4,6356583.8,0.0819,6371817.885,,-3060368.873,-3928051.29,-5340561.094,,,,
19:54.9,20:13.0,530413,38.16142199,-122.4546771,-21.0004,0.021,0.079,12,4,6356583.8,0.0819,6371817.885,,-3060368.042,-3928051.608,-5340561.034,,,,
19:55.0,20:13.1,530413.1,38.16142258,-122.454678,-21.0095,0.021,0.08,12,4,6356583.8,0.0819,6371817.884,,-3060367.213,-3928051.892,-5340560.973,,,,
19:55.1,20:13.2,530413.2,38.16142315,-122.4546791,-21.0037,0.021,0.08,12,4,6356583.8,0.0819,6371817.884,,-3060366.439,-3928052.237,-5340560.912,,,,
19:55.2,20:13.3,530413.3,38.16142377,-122.4546801,-21.0183,0.021,0.081,12,4,6356583.8,0.0819,6371817.884,,-3060365.57,-3928052.547,-5340560.841,,,,
19:55.3,20:13.4,530413.4,38.16142442,-122.454681,-20.9955,0.022,0.082,12,4,6356583.8,0.0819,6371817.883,,-3060364.665,-3928052.857,-5340560.806,,,,
19:55.4,20:13.5,530413.5,38.16142508,-122.454682,-20.9822,0.022,0.083,12,4,6356583.8,0.0819,6371817.883,,-3060363.749,-3928053.187,-5340560.758,,,,
19:55.5,20:13.6,530413.6,38.16142566,-122.4546831,-21.0255,0.022,0.084,12,4,6356583.8,0.0819,6371817.883,,-3060362.936,-3928053.503,-5340560.656,,,,
19:55.6,20:13.7,530413.7,38.16142628,-122.4546841,-21.0189,0.022,0.084,12,4,6356583.8,0.0819,6371817.882,,-3060362.077,-3928053.826,-5340560.602,,,,
19:55.7,20:13.8,530413.8,38.16142693,-122.4546851,-21.0097,0.022,0.085,12,4,6356583.8,0.0819,6371817.882,,-3060361.174,-3928054.154,-5340560.55,,,,
19:55.8,20:13.9,530413.9,38.16142756,-122.4546861,-21.0031,0.023,0.086,12,4,6356583.8,0.0819,6371817.882,,-3060360.3,-3928054.478,-5340560.496,,,,
19:55.9,20:14.0,530414,38.1614282,-122.4546871,-20.9964,0.019,0.069,12,4,6356583.8,0.0819,6371817.881,,-3060359.411,-3928054.803,-5340560.442,,,,
19:56.0,20:14.1,530414.1,38.1614289,-122.4546881,-20.9825,0.019,0.07,12,4,6356583.8,0.0819,6371817.881,,-3060358.434,-3928055.137,-5340560.394,,,,
19:56.1,20:14.2,530414.2,38.1614295,-122.4546891,-20.9937,0.019,0.071,12,4,6356583.8,0.0819,6371817.881,,-3060357.598,-3928055.448,-5340560.325,,,,
19:56.2,20:14.3,530414.3,38.16143019,-122.4546901,-20.9954,0.019,0.072,12,4,6356583.8,0.0819,6371817.88,,-3060356.628,-3928055.772,-5340560.264,,,,
19:56.3,20:14.4,530414.4,38.16143082,-122.4546912,-21.0021,0.02,0.073,12,4,6356583.8,0.0819,6371817.88,,-3060355.757,-3928056.114,-5340560.193,,,,
19:56.4,20:14.5,530414.5,38.16143144,-122.4546922,-21.0177,0.02,0.074,12,4,6356583.8,0.0819,6371817.879,,-3060354.887,-3928056.424,-5340560.12,,,,
19:56.5,20:14.6,530414.6,38.16143212,-122.4546931,-20.9907,0.02,0.075,12,4,6356583.8,0.0819,6371817.879,,-3060353.939,-3928056.738,-5340560.09,,,,
19:56.6,20:14.7,530414.7,38.16143271,-122.4546941,-20.9985,0.02,0.076,12,4,6356583.8,0.0819,6371817.879,,-3060353.119,-3928057.05,-5340560.023,,,,
19:56.7,20:14.8,530414.8,38.16143336,-122.4546951,-21.0021,0.02,0.077,12,4,6356583.8,0.0819,6371817.878,,-3060352.21,-3928057.37,-5340559.961,,,,
19:56.8,20:14.9,530414.9,38.16143405,-122.4546962,-21.0068,0.021,0.078,12,4,6356583.8,0.0819,6371817.878,,-3060351.247,-3928057.718,-5340559.891,,,,
19:56.9,20:15.0,530415,38.16143468,-122.4546972,-21.0035,0.021,0.079,12,4,6356583.8,0.0819,6371817.878,,-3060350.372,-3928058.04,-5340559.835,,,,
19:57.0,20:15.1,530415.1,38.16143534,-122.4546982,-20.9872,0.021,0.08,12,4,6356583.8,0.0819,6371817.877,,-3060349.457,-3928058.373,-5340559.789,,,,
19:57.1,20:15.2,530415.2,38.16143596,-122.4546992,-20.9984,0.021,0.08,12,4,6356583.8,0.0819,6371817.877,,-3060348.59,-3928058.685,-5340559.72,,,,
19:57.2,20:15.3,530415.3,38.16143655,-122.4547003,-21.0215,0.021,0.081,12,4,6356583.8,0.0819,6371817.877,,-3060347.771,-3928059.014,-5340559.635,,,,
19:57.3,20:15.4,530415.4,38.16143725,-122.4547013,-21.018,0.022,0.082,12,4,6356583.8,0.0819,6371817.876,,-3060346.789,-3928059.342,-5340559.578,,,,
19:57.4,20:15.5,530415.5,38.16143785,-122.4547022,-20.997,0.022,0.083,12,4,6356583.8,0.0819,6371817.876,,-3060345.96,-3928059.646,-5340559.542,,,,
19:57.5,20:15.6,530415.6,38.16143844,-122.4547032,-21.0044,0.022,0.084,12,4,6356583.8,0.0819,6371817.876,,-3060345.14,-3928059.958,-5340559.476,,,,
19:57.6,20:15.7,530415.7,38.16143914,-122.4547042,-21.0032,0.022,0.084,12,4,6356583.8,0.0819,6371817.875,,-3060344.157,-3928060.285,-5340559.418,,,,
19:57.7,20:15.8,530415.8,38.16143972,-122.4547052,-21.0197,0.022,0.085,12,4,6356583.8,0.0819,6371817.875,,-3060343.348,-3928060.59,-5340559.344,,,,
19:57.8,20:15.9,530415.9,38.16144042,-122.4547062,-20.9976,0.018,0.068,12,4,6356583.8,0.0819,6371817.875,,-3060342.375,-3928060.93,-5340559.303,,,,
19:57.9,20:16.0,530416,38.16144107,-122.4547072,-20.9684,0.019,0.069,12,4,6356583.8,0.0819,6371817.874,,-3060341.482,-3928061.269,-5340559.268,,,,
19:58.0,20:16.1,530416.1,38.16144158,-122.4547082,-20.9962,0.019,0.071,12,4,6356583.8,0.0819,6371817.874,,-3060340.774,-3928061.562,-5340559.185,,,,
19:58.1,20:16.2,530416.2,38.16144228,-122.4547092,-21.0001,0.019,0.072,12,4,6356583.8,0.0819,6371817.874,,-3060339.789,-3928061.885,-5340559.123,,,,
19:58.2,20:16.3,530416.3,38.16144294,-122.4547103,-20.9981,0.019,0.073,12,4,6356583.8,0.0819,6371817.873,,-3060338.875,-3928062.236,-5340559.059,,,,
19:58.3,20:16.4,530416.4,38.16144358,-122.4547111,-20.9757,0.02,0.074,12,4,6356583.8,0.0819,6371817.873,,-3060337.977,-3928062.517,-5340559.03,,,,
19:58.4,20:16.5,530416.5,38.16144413,-122.4547121,-20.9927,0.02,0.075,12,4,6356583.8,0.0819,6371817.873,,-3060337.214,-3928062.82,-5340558.956,,,,
19:58.5,20:16.6,530416.6,38.16144477,-122.4547131,-20.9937,0.02,0.075,12,4,6356583.8,0.0819,6371817.872,,-3060336.321,-3928063.14,-5340558.896,,,,
19:58.6,20:16.7,530416.7,38.16144543,-122.4547141,-20.98,0.02,0.076,12,4,6356583.8,0.0819,6371817.872,,-3060335.405,-3928063.471,-5340558.848,,,,
19:58.7,20:16.8,530416.8,38.16144599,-122.4547151,-21.0104,0.021,0.077,12,4,6356583.8,0.0819,6371817.872,,-3060334.62,-3928063.766,-5340558.763,,,,
19:58.8,20:16.9,530416.9,38.16144669,-122.4547161,-21.0092,0.021,0.078,12,4,6356583.8,0.0819,6371817.871,,-3060333.637,-3928064.093,-5340558.704,,,,
19:58.9,20:17.0,530417,38.16144735,-122.454717,-20.9737,0.021,0.079,12,4,6356583.8,0.0819,6371817.871,,-3060332.723,-3928064.411,-5340558.68,,,,
19:59.0,20:17.1,530417.1,38.16144798,-122.454718,-20.9786,0.021,0.08,12,4,6356583.8,0.0819,6371817.871,,-3060331.843,-3928064.727,-5340558.617,,,,
19:59.1,20:17.2,530417.2,38.1614486,-122.454719,-20.9931,0.021,0.081,12,4,6356583.8,0.0819,6371817.87,,-3060330.975,-3928065.037,-5340558.545,,,,
19:59.2,20:17.3,530417.3,38.16144917,-122.4547201,-21.0176,0.022,0.082,12,4,6356583.8,0.0819,6371817.87,,-3060330.186,-3928065.364,-5340558.459,,,,
19:59.3,20:17.4,530417.4,38.16144985,-122.454721,-20.9894,0.022,0.082,12,4,6356583.8,0.0819,6371817.87,,-3060329.238,-3928065.679,-5340558.429,,,,
19:59.4,20:17.5,530417.5,38.1614505,-122.4547219,-20.9686,0.022,0.083,12,4,6356583.8,0.0819,6371817.869,,-3060328.332,-3928065.987,-5340558.393,,,,
19:59.5,20:17.6,530417.6,38.16145116,-122.4547229,-20.9606,0.022,0.084,12,4,6356583.8,0.0819,6371817.869,,-3060327.413,-3928066.314,-5340558.34,,,,
19:59.6,20:17.7,530417.7,38.16145177,-122.4547238,-20.9933,0.022,0.085,12,4,6356583.8,0.0819,6371817.869,,-3060326.542,-3928066.586,-5340558.259,,,,
19:59.7,20:17.8,530417.8,38.16145235,-122.4547248,-21.0066,0.022,0.085,12,4,6356583.8,0.0819,6371817.868,,-3060325.735,-3928066.893,-5340558.188,,,,
19:59.8,20:17.9,530417.9,38.16145302,-122.4547257,-20.9748,0.018,0.068,12,4,6356583.8,0.0819,6371817.868,,-3060324.804,-3928067.209,-5340558.161,,,,
19:59.9,20:18.0,530418,38.16145366,-122.4547267,-20.9789,0.019,0.069,12,4,6356583.8,0.0819,6371817.868,,-3060323.909,-3928067.527,-5340558.098,,,,
20:00.0,20:18.1,530418.1,38.16145434,-122.4547277,-20.9827,0.019,0.07,12,4,6356583.8,0.0819,6371817.867,,-3060322.954,-3928067.849,-5340558.035,,,,
20:00.1,20:18.2,530418.2,38.16145487,-122.4547286,-20.9849,0.019,0.072,12,4,6356583.8,0.0819,6371817.867,,-3060322.22,-3928068.133,-5340557.98,,,,
20:00.2,20:18.3,530418.3,38.16145553,-122.4547296,-20.979,0.019,0.073,12,4,6356583.8,0.0819,6371817.867,,-3060321.3,-3928068.459,-5340557.925,,,,
20:00.3,20:18.4,530418.4,38.16145617,-122.4547306,-20.9841,0.02,0.074,12,4,6356583.8,0.0819,6371817.866,,-3060320.406,-3928068.776,-5340557.861,,,,
20:00.4,20:18.5,530418.5,38.16145671,-122.4547315,-20.9818,0.02,0.074,12,4,6356583.8,0.0819,6371817.866,,-3060319.659,-3928069.063,-5340557.81,,,,
20:00.5,20:18.6,530418.6,38.1614574,-122.4547325,-20.9829,0.02,0.075,12,4,6356583.8,0.0819,6371817.866,,-3060318.69,-3928069.388,-5340557.749,,,,
20:00.6,20:18.7,530418.7,38.16145801,-122.4547334,-20.9832,0.02,0.076,12,4,6356583.8,0.0819,6371817.865,,-3060317.835,-3928069.679,-5340557.695,,,,
20:00.7,20:18.8,530418.8,38.16145858,-122.4547344,-20.9989,0.021,0.077,12,4,6356583.8,0.0819,6371817.865,,-3060317.041,-3928069.984,-5340557.623,,,,
20:00.8,20:18.9,530418.9,38.16145924,-122.4547353,-20.9669,0.021,0.078,12,4,6356583.8,0.0819,6371817.865,,-3060316.126,-3928070.3,-5340557.596,,,,
20:00.9,20:19.0,530419,38.16145974,-122.4547362,-20.9802,0.021,0.079,12,4,6356583.8,0.0819,6371817.865,,-3060315.432,-3928070.573,-5340557.531,,,,
20:01.0,20:19.1,530419.1,38.16146042,-122.4547371,-20.9797,0.021,0.08,12,4,6356583.8,0.0819,6371817.864,,-3060314.471,-3928070.871,-5340557.478,,,,
20:01.1,20:19.2,530419.2,38.16146098,-122.4547381,-20.9945,0.021,0.081,12,4,6356583.8,0.0819,6371817.864,,-3060313.693,-3928071.176,-5340557.406,,,,
20:01.2,20:19.3,530419.3,38.1614616,-122.454739,-20.9707,0.022,0.082,12,4,6356583.8,0.0819,6371817.864,,-3060312.835,-3928071.483,-5340557.372,,,,
20:01.3,20:19.4,530419.4,38.16146218,-122.4547399,-20.9647,0.022,0.082,12,4,6356583.8,0.0819,6371817.863,,-3060312.028,-3928071.776,-5340557.324,,,,
20:01.4,20:19.5,530419.5,38.16146279,-122.4547408,-20.9773,0.022,0.083,12,4,6356583.8,0.0819,6371817.863,,-3060311.167,-3928072.06,-5340557.26,,,,
20:01.5,20:19.6,530419.6,38.16146336,-122.4547418,-20.9792,0.022,0.084,12,4,6356583.8,0.0819,6371817.863,,-3060310.381,-3928072.373,-5340557.199,,,,
20:01.6,20:19.7,530419.7,38.16146404,-122.4547427,-20.9789,0.022,0.085,12,4,6356583.8,0.0819,6371817.862,,-3060309.419,-3928072.671,-5340557.145,,,,
20:01.7,20:19.8,530419.8,38.16146461,-122.4547436,-20.9802,0.022,0.085,12,4,6356583.8,0.0819,6371817.862,,-3060308.625,-3928072.958,-5340557.09,,,,
20:01.8,20:19.9,530419.9,38.16146515,-122.4547445,-20.9616,0.018,0.068,12,4,6356583.8,0.0819,6371817.862,,-3060307.885,-3928073.255,-5340557.053,,,,
20:01.9,20:20.0,530420,38.16146579,-122.4547454,-20.96,0.019,0.069,12,4,6356583.8,0.0819,6371817.861,,-3060306.986,-3928073.55,-5340557,,,,
20:02.0,20:20.1,530420.1,38.16146635,-122.4547463,-20.9686,0.019,0.07,12,4,6356583.8,0.0819,6371817.861,,-3060306.203,-3928073.832,-5340556.939,,,,
20:02.1,20:20.2,530420.2,38.16146692,-122.4547472,-20.9759,0.019,0.072,12,4,6356583.8,0.0819,6371817.861,,-3060305.405,-3928074.116,-5340556.88,,,,
20:02.2,20:20.3,530420.3,38.16146761,-122.4547479,-20.9421,0.02,0.073,12,4,6356583.8,0.0819,6371817.861,,-3060304.428,-3928074.382,-5340556.866,,,,
20:02.3,20:20.4,530420.4,38.16146817,-122.4547488,-20.9512,0.02,0.074,12,4,6356583.8,0.0819,6371817.86,,-3060303.645,-3928074.664,-5340556.805,,,,
20:02.4,20:20.5,530420.5,38.16146878,-122.4547497,-20.9283,0.02,0.075,12,4,6356583.8,0.0819,6371817.86,,-3060302.801,-3928074.969,-5340556.771,,,,
20:02.5,20:20.6,530420.6,38.16146924,-122.4547505,-20.9431,0.02,0.076,12,4,6356583.8,0.0819,6371817.86,,-3060302.159,-3928075.212,-5340556.711,,,,
20:02.6,20:20.7,530420.7,38.16146981,-122.4547513,-20.9365,0.02,0.077,12,4,6356583.8,0.0819,6371817.859,,-3060301.36,-3928075.478,-5340556.669,,,,
20:02.7,20:20.8,530420.8,38.16147034,-122.454752,-20.9297,0.021,0.078,12,4,6356583.8,0.0819,6371817.859,,-3060300.614,-3928075.714,-5340556.633,,,,
20:02.8,20:20.9,530420.9,38.16147087,-122.4547529,-20.9352,0.021,0.079,12,4,6356583.8,0.0819,6371817.859,,-3060299.878,-3928075.995,-5340556.575,,,,
20:02.9,20:21.0,530421,38.16147141,-122.4547536,-20.9294,0.021,0.08,12,4,6356583.8,0.0819,6371817.859,,-3060299.116,-3928076.231,-5340556.538,,,,
20:03.0,20:21.1,530421.1,38.16147187,-122.4547544,-20.9239,0.021,0.081,12,4,6356583.8,0.0819,6371817.858,,-3060298.484,-3928076.486,-5340556.495,,,,
20:03.1,20:21.2,530421.2,38.16147236,-122.454755,-20.9119,0.021,0.082,12,4,6356583.8,0.0819,6371817.858,,-3060297.793,-3928076.695,-5340556.469,,,,
20:03.2,20:21.3,530421.3,38.16147287,-122.4547557,-20.8881,0.022,0.083,12,4,6356583.8,0.0819,6371817.858,,-3060297.085,-3928076.94,-5340556.447,,,,
20:03.3,20:21.4,530421.4,38.16147327,-122.4547564,-20.888,0.022,0.083,12,4,6356583.8,0.0819,6371817.858,,-3060296.534,-3928077.16,-5340556.406,,,,
20:03.4,20:21.5,530421.5,38.16147361,-122.4547571,-20.8967,0.022,0.084,12,4,6356583.8,0.0819,6371817.857,,-3060296.069,-3928077.37,-5340556.357,,,,
20:03.5,20:21.6,530421.6,38.1614741,-122.4547576,-20.8541,0.022,0.085,12,4,6356583.8,0.0819,6371817.857,,-3060295.384,-3928077.571,-5340556.363,,,,
20:03.6,20:21.7,530421.7,38.1614745,-122.4547581,-20.8299,0.022,0.086,12,4,6356583.8,0.0819,6371817.857,,-3060294.828,-3928077.753,-5340556.354,,,,
20:03.7,20:21.8,530421.8,38.16147483,-122.4547587,-20.8534,0.023,0.087,12,4,6356583.8,0.0819,6371817.857,,-3060294.364,-3928077.926,-5340556.298,,,,
20:03.8,20:21.9,530421.9,38.16147518,-122.4547592,-20.8784,0.019,0.069,12,4,6356583.8,0.0819,6371817.857,,-3060293.86,-3928078.074,-5340556.247,,,,
20:03.9,20:22.0,530422,38.16147544,-122.4547597,-20.9322,0.019,0.07,12,4,6356583.8,0.0819,6371817.857,,-3060293.479,-3928078.196,-5340556.172,,,,
20:04.0,20:22.1,530422.1,38.16147567,-122.4547599,-20.9704,0.019,0.071,12,4,6356583.8,0.0819,6371817.856,,-3060293.127,-3928078.245,-5340556.128,,,,
20:04.1,20:22.2,530422.2,38.16147574,-122.45476,-20.9491,0.019,0.072,12,4,6356583.8,0.0819,6371817.856,,-3060293.039,-3928078.291,-5340556.14,,,,
20:04.2,20:22.3,530422.3,38.1614757,-122.45476,-20.9369,0.02,0.073,12,4,6356583.8,0.0819,6371817.856,,-3060293.105,-3928078.295,-5340556.15,,,,
20:04.3,20:22.4,530422.4,38.16147569,-122.45476,-20.937,0.02,0.074,12,4,6356583.8,0.0819,6371817.856,,-3060293.121,-3928078.294,-5340556.15,,,,
20:04.4,20:22.5,530422.5,38.1614757,-122.4547599,-20.9072,0.02,0.075,12,4,6356583.8,0.0819,6371817.856,,-3060293.111,-3928078.287,-5340556.181,,,,
20:04.5,20:22.6,530422.6,38.16147561,-122.4547599,-20.9248,0.02,0.076,12,4,6356583.8,0.0819,6371817.856,,-3060293.24,-3928078.268,-5340556.166,,,,
20:04.6,20:22.7,530422.7,38.16147555,-122.45476,-20.9992,0.02,0.077,12,4,6356583.8,0.0819,6371817.856,,-3060293.304,-3928078.243,-5340556.098,,,,
20:04.7,20:22.8,530422.8,38.16147568,-122.4547598,-20.9444,0.021,0.078,12,4,6356583.8,0.0819,6371817.857,,-3060293.116,-3928078.236,-5340556.156,,,,
20:04.8,20:22.9,530422.9,38.16147563,-122.4547597,-20.9068,0.021,0.079,12,4,6356583.8,0.0819,6371817.857,,-3060293.202,-3928078.228,-5340556.193,,,,
20:04.9,20:23.0,530423,38.16147559,-122.4547598,-20.9207,0.021,0.08,12,4,6356583.8,0.0819,6371817.857,,-3060293.264,-3928078.242,-5340556.176,,,,
20:05.0,20:23.1,530423.1,38.16147561,-122.4547598,-20.9358,0.021,0.081,12,4,6356583.8,0.0819,6371817.857,,-3060293.227,-3928078.235,-5340556.163,,,,
20:05.1,20:23.2,530423.2,38.16147571,-122.4547598,-20.9198,0.021,0.082,12,4,6356583.8,0.0819,6371817.857,,-3060293.082,-3928078.253,-5340556.177,,,,
20:05.2,20:23.3,530423.3,38.16147564,-122.4547598,-20.9454,0.022,0.083,12,4,6356583.8,0.0819,6371817.857,,-3060293.176,-3928078.231,-5340556.155,,,,
20:05.3,20:23.4,530423.4,38.16147565,-122.4547598,-20.9449,0.022,0.083,12,4,6356583.8,0.0819,6371817.857,,-3060293.161,-3928078.233,-5340556.155,,,,
20:05.4,20:23.5,530423.5,38.16147568,-122.4547598,-20.9187,0.022,0.084,12,4,6356583.8,0.0819,6371817.857,,-3060293.128,-3928078.251,-5340556.177,,,,
20:05.5,20:23.6,530423.6,38.16147567,-122.4547598,-20.9337,0.022,0.085,12,4,6356583.8,0.0819,6371817.857,,-3060293.136,-3928078.241,-5340556.165,,,,
20:05.6,20:23.7,530423.7,38.16147563,-122.4547598,-20.939,0.022,0.086,12,4,6356583.8,0.0819,6371817.857,,-3060293.194,-3928078.235,-5340556.16,,,,
20:05.7,20:23.8,530423.8,38.16147554,-122.4547597,-20.9444,0.023,0.087,12,4,6356583.8,0.0819,6371817.857,,-3060293.321,-3928078.197,-5340556.162,,,,
20:05.8,20:23.9,530423.9,38.16147558,-122.4547598,-20.9402,0.019,0.069,12,4,6356583.8,0.0819,6371817.857,,-3060293.27,-3928078.229,-5340556.159,,,,
20:05.9,20:24.0,530424,38.16147566,-122.4547598,-20.8936,0.019,0.071,12,4,6356583.8,0.0819,6371817.857,,-3060293.171,-3928078.265,-5340556.199,,,,
20:06.0,20:24.1,530424.1,38.16147563,-122.4547598,-20.9154,0.019,0.072,12,4,6356583.8,0.0819,6371817.857,,-3060293.206,-3928078.249,-5340556.18,,,,
20:06.1,20:24.2,530424.2,38.16147555,-122.4547598,-20.9343,0.02,0.073,12,4,6356583.8,0.0819,6371817.857,,-3060293.319,-3928078.23,-5340556.164,,,,
20:06.2,20:24.3,530424.3,38.16147544,-122.4547598,-20.9825,0.02,0.074,12,4,6356583.8,0.0819,6371817.857,,-3060293.463,-3928078.191,-5340556.124,,,,
20:06.3,20:24.4,530424.4,38.16147538,-122.4547598,-20.99,0.023,0.082,12,4,6356583.8,0.0819,6371817.857,,-3060293.551,-3928078.181,-5340556.117,,,,
20:06.4,20:24.5,530424.5,38.16147534,-122.4547597,-20.9571,0.023,0.083,12,4,6356583.8,0.0819,6371817.857,,-3060293.62,-3928078.172,-5340556.151,,,,
20:06.5,20:24.6,530424.6,38.16147533,-122.4547597,-20.9724,0.024,0.084,12,4,6356583.8,0.0819,6371817.857,,-3060293.628,-3928078.161,-5340556.138,,,,
20:06.6,20:24.7,530424.7,38.16147536,-122.4547597,-20.9763,0.024,0.085,12,4,6356583.8,0.0819,6371817.857,,-3060293.58,-3928078.162,-5340556.135,,,,
20:06.7,20:24.8,530424.8,38.16147539,-122.4547597,-20.9445,0.024,0.086,12,4,6356583.8,0.0819,6371817.857,,-3060293.55,-3928078.184,-5340556.162,,,,
20:06.8,20:24.9,530424.9,38.16147537,-122.4547597,-20.9509,0.024,0.087,12,4,6356583.8,0.0819,6371817.857,,-3060293.577,-3928078.178,-5340556.156,,,,
20:06.9,20:25.0,530425,38.16147534,-122.4547597,-20.9944,0.025,0.088,12,4,6356583.8,0.0819,6371817.857,,-3060293.602,-3928078.149,-5340556.12,,,,
20:07.0,20:25.1,530425.1,38.16147532,-122.4547597,-20.9511,0.025,0.089,12,4,6356583.8,0.0819,6371817.857,,-3060293.653,-3928078.174,-5340556.156,,,,
20:07.1,20:25.2,530425.2,38.16147536,-122.4547597,-20.9463,0.025,0.09,12,4,6356583.8,0.0819,6371817.857,,-3060293.594,-3928078.18,-5340556.16,,,,
20:07.2,20:25.3,530425.3,38.16147536,-122.4547596,-20.9567,0.025,0.091,12,4,6356583.8,0.0819,6371817.857,,-3060293.581,-3928078.147,-5340556.157,,,,
20:07.3,20:25.4,530425.4,38.16147533,-122.4547597,-20.9624,0.026,0.092,12,4,6356583.8,0.0819,6371817.857,,-3060293.632,-3928078.167,-5340556.147,,,,
20:07.4,20:25.5,530425.5,38.16147532,-122.4547596,-20.9824,0.026,0.093,12,4,6356583.8,0.0819,6371817.857,,-3060293.63,-3928078.128,-5340556.136,,,,
20:07.5,20:25.6,530425.6,38.1614754,-122.4547597,-20.9695,0.026,0.094,12,4,6356583.8,0.0819,6371817.857,,-3060293.522,-3928078.169,-5340556.141,,,,
20:07.6,20:25.7,530425.7,38.16147549,-122.4547598,-20.9428,0.026,0.094,12,4,6356583.8,0.0819,6371817.857,,-3060293.406,-3928078.22,-5340556.157,,,,
20:07.7,20:25.8,530425.8,38.16147563,-122.45476,-21.0029,0.026,0.095,12,4,6356583.8,0.0819,6371817.856,,-3060293.181,-3928078.248,-5340556.094,,,,
20:07.8,20:25.9,530425.9,38.16147566,-122.4547601,-21.0264,0.027,0.096,12,4,6356583.8,0.0819,6371817.856,,-3060293.132,-3928078.263,-5340556.069,,,,
20:07.9,20:26.0,530426,38.1614756,-122.45476,-21.0188,0.027,0.097,12,4,6356583.8,0.0819,6371817.856,,-3060293.219,-3928078.236,-5340556.081,,,,
20:08.0,20:26.1,530426.1,38.16147559,-122.4547601,-21.005,0.027,0.098,12,4,6356583.8,0.0819,6371817.856,,-3060293.249,-3928078.27,-5340556.087,,,,
20:08.1,20:26.2,530426.2,38.16147565,-122.45476,-20.9965,0.021,0.076,12,4,6356583.8,0.0819,6371817.856,,-3060293.153,-3928078.254,-5340556.1,,,,
20:08.2,20:26.3,530426.3,38.16147569,-122.45476,-21.0054,0.022,0.077,12,4,6356583.8,0.0819,6371817.856,,-3060293.088,-3928078.252,-5340556.092,,,,
20:08.3,20:26.4,530426.4,38.16147571,-122.45476,-20.9912,0.022,0.078,12,4,6356583.8,0.0819,6371817.856,,-3060293.064,-3928078.262,-5340556.104,,,,
20:08.4,20:26.5,530426.5,38.16147572,-122.45476,-20.9704,0.022,0.079,12,4,6356583.8,0.0819,6371817.856,,-3060293.059,-3928078.276,-5340556.122,,,,
20:08.5,20:26.6,530426.6,38.16147568,-122.4547599,-20.9708,0.022,0.08,12,4,6356583.8,0.0819,6371817.856,,-3060293.111,-3928078.246,-5340556.128,,,,
20:08.6,20:26.7,530426.7,38.16147567,-122.4547599,-20.9626,0.023,0.081,12,4,6356583.8,0.0819,6371817.856,,-3060293.131,-3928078.25,-5340556.134,,,,
20:08.7,20:26.8,530426.8,38.16147564,-122.4547599,-20.9852,0.023,0.082,12,4,6356583.8,0.0819,6371817.856,,-3060293.165,-3928078.233,-5340556.115,,,,
