rec_id,obc_timeStamp,obc_sensor,gps_validity,gps_utcTime,gps_latitude,gps_longitude,gps_fixQuality,gps_dilution,gps_speed,jm_netJoule,jm_voltage,jm_current,lfm_temperature,lfm_integratedCorrFlow,lfm_instantFlow,gps_lat,gps_long,gfs_netGasVolume,Lap,GPS Delta Distance(m),GPS Distance (m),GPS Speed (m/s),Acceleration (m/s^2),Grade (m/m),e_accel,e_grade,Roll Resistance coef,e_roll_resistance,e_drag,e_Road_Load_Total,e_Road_Load_netJoules,e_Road_Load_Total_Force,e_Road_Load_Work,LFM_vol_int,LFM_corr,LFM_corr_int,LFM Integrated Fuel Economy,Instant BSFC,Time
14539,28:26.5,ALL,ok,00.28.25,38°09.806069N,122°27.395398W,1,1.2,20.4,1915,12766,173,28.2,23.1739,0,38.09806069,122.273954,,5,0,6.45828489,5.666666667,,,,,,,,,,,,,22.80698813,0,,,0.474027778
14540,28:26.6,ALL,ok,00.28.25,38°09.806069N,122°27.395398W,1,1.2,20.4,1916,12758,283,28.2,23.1739,0,38.09806069,122.273954,,5,0,6.45828489,5.666666667,,,,,,,,,,,,,22.80698813,0,,,0.474055556
14541,28:26.7,ALL,ok,00.28.25,38°09.806069N,122°27.395398W,1,1.2,20.4,1916,12758,283,28.2,23.1739,0,38.09806069,122.273954,,5,0,6.45828489,5.666666667,,,,,,,,,,,,,22.80698813,0,,,0.474083333
14542,28:26.8,ALL,ok,00.28.25,38°09.806069N,122°27.395398W,1,1.2,20.4,1916,12758,283,28.2,23.1739,0,38.09806069,122.273954,,5,0,6.45828489,5.666666667,,,,,,,,,,,,,22.80698813,0,,,0.474111111
14543,28:26.9,ALL,ok,00.28.25,38°09.806069N,122°27.395398W,1,1.2,20.4,1916,12758,283,28.2,23.1739,0,38.09806069,122.273954,,5,0,6.45828489,5.666666667,,,,,,,,,,,,,22.80698813,0,,,0.474138889
14544,28:27.0,ALL,ok,00.28.25,38°09.806069N,122°27.395398W,1,1.2,20.4,1916,12758,283,28.2,23.1739,0,38.09806069,122.273954,,5,5.860771269,6.464145661,5.666666667,,,,,,,,,,,,,22.80698813,0,,,0.474166667
14545,28:27.1,ALL,ok,00.28.26,38°09.804233N,122°27.392120W,1,1.2,21,1918,12761,171,28.2,23.1739,0,38.09804233,122.2739212,,5,0,6.464145661,5.833333333,,,,,,,,,,,,,22.80698813,0,,,0.474194444
14546,28:27.2,ALL,ok,00.28.26,38°09.804233N,122°27.392120W,1,1.2,21,1918,12761,171,28.2,23.1739,0,38.09804233,122.2739212,,5,0,6.464145661,5.833333333,,,,,,,,,,,,,22.80698813,0,,,0.474222222
14547,28:27.3,ALL,ok,00.28.26,38°09.804233N,122°27.392120W,1,1.2,21,1918,12761,171,28.2,23.1744,0.2953,38.09804233,122.2739212,,5,0,6.464145661,5.833333333,,,,,,,,,,,,,22.80748022,0.290624521,,,0.47425
14548,28:27.4,ALL,ok,00.28.26,38°09.804233N,122°27.392120W,1,1.2,21,1918,12761,171,28.2,23.1744,0.2953,38.09804233,122.2739212,,5,0,6.464145661,5.833333333,,,,,,,,,,,,,22.80748022,0.290624521,,,0.474277778
14549,28:27.6,ALL,ok,00.28.26,38°09.804233N,122°27.392120W,1,1.2,21,1919,12753,274,28.2,23.1744,0,38.09804233,122.2739212,,5,0,6.464145661,5.833333333,,,,,,,,,,,,,22.80748022,0,,,0.474333333
14550,28:27.7,ALL,ok,00.28.26,38°09.804233N,122°27.392120W,1,1.2,21,1919,12753,274,28.2,23.1745,0,38.09804233,122.2739212,,5,0,6.464145661,5.833333333,,,,,,,,,,,,,22.80757863,0,,,0.474361111
14551,28:27.8,ALL,ok,00.28.26,38°09.804233N,122°27.392120W,1,1.2,21,1919,12753,274,28.2,23.1745,0,38.09804233,122.2739212,,5,0,6.464145661,5.833333333,,,,,,,,,,,,,22.80757863,0,,,0.474388889
14552,28:27.9,ALL,ok,00.28.26,38°09.804233N,122°27.392120W,1,1.2,21,1919,12753,274,28.2,23.1745,0,38.09804233,122.2739212,,5,0,6.464145661,5.833333333,,,,,,,,,,,,,22.80757863,0,,,0.474416667
14553,28:28.0,ALL,ok,00.28.26,38°09.804233N,122°27.392120W,1,1.2,21,1919,12753,274,28.2,23.1745,0,38.09804233,122.2739212,,5,6.201100661,6.470346762,5.833333333,,,,,,,,,,,,,22.80757863,0,,,0.474444444
14554,28:28.1,ALL,ok,00.28.27,38°09.802155N,122°27.388781W,1,1.2,21.4,1921,12757,174,28.2,23.1745,0,38.09802155,122.2738878,,5,0,6.470346762,5.944444444,,,,,,,,,,,,,22.80757863,0,,,0.474472222
14555,28:28.2,ALL,ok,00.28.27,38°09.802155N,122°27.388781W,1,1.2,21.4,1921,12757,174,28.2,23.1748,0.1968,38.09802155,122.2738878,,5,0,6.470346762,5.944444444,,,,,,,,,,,,,22.80787388,0.19368407,,,0.4745
14556,28:28.4,ALL,ok,00.28.27,38°09.802155N,122°27.388781W,1,1.2,21.4,1921,12757,174,28.2,23.1748,0,38.09802155,122.2738878,,5,0,6.470346762,5.944444444,,,,,,,,,,,,,22.80787388,0,,,0.474555556
14557,28:28.5,ALL,ok,00.28.27,38°09.802155N,122°27.388781W,1,1.2,21.4,1921,12757,174,28.2,23.1748,0,38.09802155,122.2738878,,5,0,6.470346762,5.944444444,,,,,,,,,,,,,22.80787388,0,,,0.474583333
14558,28:28.6,ALL,ok,00.28.27,38°09.802155N,122°27.388781W,1,1.2,21.4,1921,12757,174,28.2,23.1757,0.4921,38.09802155,122.2738878,,5,0,6.470346762,5.944444444,,,,,,,,,,,,,22.80875964,0.484308591,,,0.474611111
14559,28:28.7,ALL,ok,00.28.27,38°09.802155N,122°27.388781W,1,1.2,21.4,1922,12749,276,28.2,23.1757,0,38.09802155,122.2738878,,5,0,6.470346762,5.944444444,,,,,,,,,,,,,22.80875964,0,,,0.474638889
14560,28:28.8,ALL,ok,00.28.27,38°09.802155N,122°27.388781W,1,1.2,21.4,1922,12749,276,28.2,23.1757,0,38.09802155,122.2738878,,5,0,6.470346762,5.944444444,,,,,,,,,,,,,22.80875964,0,,,0.474666667
14561,28:28.9,ALL,ok,00.28.27,38°09.802155N,122°27.388781W,1,1.2,21.4,1922,12749,276,28.2,23.177,0.7874,38.09802155,122.2738878,,5,0,6.470346762,5.944444444,,,,,,,,,,,,,22.81003905,0.774933113,,,0.474694444
14562,28:29.0,ALL,ok,00.28.27,38°09.802155N,122°27.388781W,1,1.2,21.4,1922,12749,276,28.2,23.177,0,38.09802155,122.2738878,,5,5.815253452,6.476162015,5.944444444,,,,,,,,,,,,,22.81003905,0,,,0.474722222
14563,28:29.1,ALL,ok,00.28.28,38°09.800097N,122°27.385765W,1,1.2,21.8,1924,12753,179,28.2,23.177,0,38.09800097,122.2738577,,5,0,6.476162015,6.055555556,,,,,,,,,,,,,22.81003905,0,,,0.47475
14564,28:29.2,ALL,ok,00.28.28,38°09.800097N,122°27.385765W,1,1.2,21.8,1924,12753,179,28.2,23.177,0,38.09800097,122.2738577,,5,0,6.476162015,6.055555556,,,,,,,,,,,,,22.81003905,0,,,0.474777778
14565,28:29.3,ALL,ok,00.28.28,38°09.800097N,122°27.385765W,1,1.2,21.8,1924,12753,179,28.2,23.177,0,38.09800097,122.2738577,,5,0,6.476162015,6.055555556,,,,,,,,,,,,,22.81003905,0,,,0.474805556
14566,28:29.4,ALL,ok,00.28.28,38°09.800097N,122°27.385765W,1,1.2,21.8,1924,12753,179,28.2,23.177,0,38.09800097,122.2738577,,5,0,6.476162015,6.055555556,,,,,,,,,,,,,22.81003905,0,,,0.474833333
14567,28:29.5,ALL,ok,00.28.28,38°09.800097N,122°27.385765W,1,1.2,21.8,1924,12753,179,28.2,23.177,0,38.09800097,122.2738577,,5,0,6.476162015,6.055555556,,,,,,,,,,,,,22.81003905,0,,,0.474861111
14568,28:29.6,ALL,ok,00.28.28,38°09.800097N,122°27.385765W,1,1.2,21.8,1925,12754,175,28.2,23.177,0,38.09800097,122.2738577,,5,0,6.476162015,6.055555556,,,,,,,,,,,,,22.81003905,0,,,0.474888889
14569,28:29.7,ALL,ok,00.28.28,38°09.800097N,122°27.385765W,1,1.2,21.8,1925,12754,175,28.2,23.177,0,38.09800097,122.2738577,,5,0,6.476162015,6.055555556,,,,,,,,,,,,,22.81003905,0,,,0.474916667
14570,28:29.8,ALL,ok,00.28.28,38°09.800097N,122°27.385765W,1,1.2,21.8,1925,12754,175,28.2,23.177,0,38.09800097,122.2738577,,5,0,6.476162015,6.055555556,,,,,,,,,,,,,22.81003905,0,,,0.474944444
14571,28:29.9,ALL,ok,00.28.28,38°09.800097N,122°27.385765W,1,1.2,21.8,1925,12754,175,28.2,23.177,0,38.09800097,122.2738577,,5,0,6.476162015,6.055555556,,,,,,,,,,,,,22.81003905,0,,,0.474972222
14572,28:30.0,ALL,ok,00.28.28,38°09.800097N,122°27.385765W,1,1.2,21.8,1925,12754,175,28.2,23.177,0,38.09800097,122.2738577,,5,6.169358701,6.482331374,6.055555556,,,,,,,,,,,,,22.81003905,0,,,0.475
14573,28:30.1,ALL,ok,00.28.29,38°09.797873N,122°27.382611W,1,1.2,22.3,1926,12753,174,28.2,23.177,0,38.09797873,122.2738261,,5,0,6.482331374,6.194444444,,,,,,,,,,,,,22.81003905,0,,,0.475027778
14574,28:30.2,ALL,ok,00.28.29,38°09.797873N,122°27.382611W,1,1.2,22.3,1926,12753,174,28.2,23.177,0,38.09797873,122.2738261,,5,0,6.482331374,6.194444444,,,,,,,,,,,,,22.81003905,0,,,0.475055556
14575,28:30.3,ALL,ok,00.28.29,38°09.797873N,122°27.382611W,1,1.2,22.3,1926,12753,174,28.2,23.177,0,38.09797873,122.2738261,,5,0,6.482331374,6.194444444,,,,,,,,,,,,,22.81003905,0,,,0.475083333
14576,28:30.4,ALL,ok,00.28.29,38°09.797873N,122°27.382611W,1,1.2,22.3,1926,12753,174,28.2,23.177,0,38.09797873,122.2738261,,5,0,6.482331374,6.194444444,,,,,,,,,,,,,22.81003905,0,,,0.475111111
14577,28:30.5,ALL,ok,00.28.29,38°09.797873N,122°27.382611W,1,1.2,22.3,1926,12753,174,28.2,23.177,0,38.09797873,122.2738261,,5,0,6.482331374,6.194444444,,,,,,,,,,,,,22.81003905,0,,,0.475138889
14578,28:30.6,ALL,ok,00.28.29,38°09.797873N,122°27.382611W,1,1.2,22.3,1927,12752,179,28.2,23.177,0,38.09797873,122.2738261,,5,0,6.482331374,6.194444444,,,,,,,,,,,,,22.81003905,0,,,0.475166667
14579,28:30.7,ALL,ok,00.28.29,38°09.797873N,122°27.382611W,1,1.2,22.3,1927,12752,179,28.2,23.1773,0.1968,38.09797873,122.2738261,,5,0,6.482331374,6.194444444,,,,,,,,,,,,,22.8103343,0.19368407,,,0.475194444
14580,28:30.8,ALL,ok,00.28.29,38°09.797873N,122°27.382611W,1,1.2,22.3,1927,12752,179,28.2,23.1773,0,38.09797873,122.2738261,,5,0,6.482331374,6.194444444,,,,,,,,,,,,,22.8103343,0,,,0.475222222
14581,28:30.9,ALL,ok,00.28.29,38°09.797873N,122°27.382611W,1,1.2,22.3,1927,12752,179,28.2,23.1773,0,38.09797873,122.2738261,,5,0,6.482331374,6.194444444,,,,,,,,,,,,,22.8103343,0,,,0.47525
14582,28:31.0,ALL,ok,00.28.29,38°09.797873N,122°27.382611W,1,1.2,22.3,1927,12752,179,28.2,23.1773,0,38.09797873,122.2738261,,5,6.17496562,6.488506339,6.194444444,,,,,,,,,,,,,22.8103343,0,,,0.475277778
14583,28:31.1,ALL,ok,00.28.30,38°09.795671N,122°27.379427W,1,1.2,22.5,1928,12751,176,28.2,23.1773,0,38.09795671,122.2737943,,5,0,6.488506339,6.25,,,,,,,,,,,,,22.8103343,0,,,0.475305556
14584,28:31.2,ALL,ok,00.28.30,38°09.795671N,122°27.379427W,1,1.2,22.5,1928,12751,176,28.2,23.1776,0.1968,38.09795671,122.2737943,,5,0,6.488506339,6.25,,,,,,,,,,,,,22.81062955,0.19368407,,,0.475333333
14585,28:31.3,ALL,ok,00.28.30,38°09.795671N,122°27.379427W,1,1.2,22.5,1928,12751,176,28.2,23.1776,0,38.09795671,122.2737943,,5,0,6.488506339,6.25,,,,,,,,,,,,,22.81062955,0,,,0.475361111
14586,28:31.4,ALL,ok,00.28.30,38°09.795671N,122°27.379427W,1,1.2,22.5,1928,12751,176,28.2,23.1776,0,38.09795671,122.2737943,,5,0,6.488506339,6.25,,,,,,,,,,,,,22.81062955,0,,,0.475388889
14587,28:31.5,ALL,ok,00.28.30,38°09.795671N,122°27.379427W,1,1.2,22.5,1928,12751,176,28.2,23.1778,0.0984,38.09795671,122.2737943,,5,0,6.488506339,6.25,,,,,,,,,,,,,22.81082639,0.096842035,,,0.475416667
14588,28:31.6,ALL,ok,00.28.30,38°09.795671N,122°27.379427W,1,1.2,22.5,1929,12751,174,28.2,23.1778,0,38.09795671,122.2737943,,5,0,6.488506339,6.25,,,,,,,,,,,,,22.81082639,0,,,0.475444444
14589,28:31.7,ALL,ok,00.28.30,38°09.795671N,122°27.379427W,1,1.2,22.5,1929,12751,174,28.2,23.1778,0,38.09795671,122.2737943,,5,0,6.488506339,6.25,,,,,,,,,,,,,22.81082639,0,,,0.475472222
14590,28:31.8,ALL,ok,00.28.30,38°09.795671N,122°27.379427W,1,1.2,22.5,1929,12751,174,28.2,23.1778,0,38.09795671,122.2737943,,5,0,6.488506339,6.25,,,,,,,,,,,,,22.81082639,0,,,0.4755
14591,28:31.9,ALL,ok,00.28.30,38°09.795671N,122°27.379427W,1,1.2,22.5,1929,12751,174,28.2,23.1778,0,38.09795671,122.2737943,,5,0,6.488506339,6.25,,,,,,,,,,,,,22.81082639,0,,,0.475527778
14592,28:32.0,ALL,ok,00.28.30,38°09.795671N,122°27.379427W,1,1.2,22.5,1929,12751,174,28.2,23.1778,0,38.09795671,122.2737943,,5,6.745228913,6.495251568,6.25,,,,,,,,,,,,,22.81082639,0,,,0.475555556
14593,28:32.2,ALL,ok,00.28.31,38°09.793190N,122°27.376036W,1,1.2,22.9,1931,12742,279,28.2,23.1796,1.0826,38.0979319,122.2737604,,5,0,6.495251568,6.361111111,,,,,,,,,,,,,22.81259789,1.065459217,,,0.475611111
14594,28:32.3,ALL,ok,00.28.31,38°09.793190N,122°27.376036W,1,1.2,22.9,1931,12742,279,28.2,23.1796,0,38.0979319,122.2737604,,5,0,6.495251568,6.361111111,,,,,,,,,,,,,22.81259789,0,,,0.475638889
14595,28:32.4,ALL,ok,00.28.31,38°09.793190N,122°27.376036W,1,1.2,22.9,1931,12742,279,28.2,23.1796,0,38.0979319,122.2737604,,5,0,6.495251568,6.361111111,,,,,,,,,,,,,22.81259789,0,,,0.475666667
14596,28:32.5,ALL,ok,00.28.31,38°09.793190N,122°27.376036W,1,1.2,22.9,1931,12742,279,28.2,23.1796,0,38.0979319,122.2737604,,5,0,6.495251568,6.361111111,,,,,,,,,,,,,22.81259789,0,,,0.475694444
14597,28:32.6,ALL,ok,00.28.31,38°09.793190N,122°27.376036W,1,1.2,22.9,1933,12738,279,28.2,23.1796,0,38.0979319,122.2737604,,5,0,6.495251568,6.361111111,,,,,,,,,,,,,22.81259789,0,,,0.475722222
14598,28:32.7,ALL,ok,00.28.31,38°09.793190N,122°27.376036W,1,1.2,22.9,1933,12738,279,28.2,23.1796,0,38.0979319,122.2737604,,5,0,6.495251568,6.361111111,,,,,,,,,,,,,22.81259789,0,,,0.47575
14599,28:32.8,ALL,ok,00.28.31,38°09.793190N,122°27.376036W,1,1.2,22.9,1933,12738,279,28.2,23.1796,0,38.0979319,122.2737604,,5,0,6.495251568,6.361111111,,,,,,,,,,,,,22.81259789,0,,,0.475777778
14600,28:32.9,ALL,ok,00.28.31,38°09.793190N,122°27.376036W,1,1.2,22.9,1933,12738,279,28.2,23.1796,0,38.0979319,122.2737604,,5,0,6.495251568,6.361111111,,,,,,,,,,,,,22.81259789,0,,,0.475805556
14601,28:33.0,ALL,ok,00.28.31,38°09.793190N,122°27.376036W,1,1.2,22.9,1933,12738,279,28.2,23.1796,0,38.0979319,122.2737604,,5,6.597518744,6.501849087,6.361111111,,,,,,,,,,,,,22.81259789,0,,,0.475833333
14602,28:33.1,ALL,ok,00.28.32,38°09.790810N,122°27.372665W,1,1.2,23.2,1934,12744,177,28.2,23.1796,0,38.0979081,122.2737267,,5,0,6.501849087,6.444444444,,,,,,,,,,,,,22.81259789,0,,,0.475861111
14603,28:33.2,ALL,ok,00.28.32,38°09.790810N,122°27.372665W,1,1.2,23.2,1934,12744,177,28.2,23.1796,0,38.0979081,122.2737267,,5,0,6.501849087,6.444444444,,,,,,,,,,,,,22.81259789,0,,,0.475888889
14604,28:33.3,ALL,ok,00.28.32,38°09.790810N,122°27.372665W,1,1.2,23.2,1934,12744,177,28.2,23.1796,0,38.0979081,122.2737267,,5,0,6.501849087,6.444444444,,,,,,,,,,,,,22.81259789,0,,,0.475916667
14605,28:33.4,ALL,ok,00.28.32,38°09.790810N,122°27.372665W,1,1.2,23.2,1934,12744,177,28.2,23.1796,0,38.0979081,122.2737267,,5,0,6.501849087,6.444444444,,,,,,,,,,,,,22.81259789,0,,,0.475944444
14606,28:33.5,ALL,ok,00.28.32,38°09.790810N,122°27.372665W,1,1.2,23.2,1934,12744,177,28.2,23.1796,0,38.0979081,122.2737267,,5,0,6.501849087,6.444444444,,,,,,,,,,,,,22.81259789,0,,,0.475972222
14607,28:33.6,ALL,ok,00.28.32,38°09.790810N,122°27.372665W,1,1.2,23.2,1935,12744,178,28.2,23.1806,0.5905,38.0979081,122.2737267,,5,0,6.501849087,6.444444444,,,,,,,,,,,,,22.81358205,0.581150626,,,0.476
14608,28:33.7,ALL,ok,00.28.32,38°09.790810N,122°27.372665W,1,1.2,23.2,1935,12744,178,28.2,23.1806,0,38.0979081,122.2737267,,5,0,6.501849087,6.444444444,,,,,,,,,,,,,22.81358205,0,,,0.476027778
14609,28:33.8,ALL,ok,00.28.32,38°09.790810N,122°27.372665W,1,1.2,23.2,1935,12744,178,28.2,23.1806,0,38.0979081,122.2737267,,5,0,6.501849087,6.444444444,,,,,,,,,,,,,22.81358205,0,,,0.476055556
14610,28:33.9,ALL,ok,00.28.32,38°09.790810N,122°27.372665W,1,1.2,23.2,1935,12744,178,28.2,23.1806,0,38.0979081,122.2737267,,5,0,6.501849087,6.444444444,,,,,,,,,,,,,22.81358205,0,,,0.476083333
14611,28:34.0,ALL,ok,00.28.32,38°09.790810N,122°27.372665W,1,1.2,23.2,1935,12744,178,28.2,23.1806,0,38.0979081,122.2737267,,5,6.856243957,6.508705331,6.444444444,,,,,,,,,,,,,22.81358205,0,,,0.476111111
14612,28:34.1,ALL,ok,00.28.33,38°09.788333N,122°27.369166W,1,1.2,23.5,1936,12744,174,28.2,23.1806,0,38.09788333,122.2736917,,5,0,6.508705331,6.527777778,,,,,,,,,,,,,22.81358205,0,,,0.476138889
14613,28:34.2,ALL,ok,00.28.33,38°09.788333N,122°27.369166W,1,1.2,23.5,1936,12744,174,28.2,23.1806,0,38.09788333,122.2736917,,5,0,6.508705331,6.527777778,,,,,,,,,,,,,22.81358205,0,,,0.476166667
14614,28:34.3,ALL,ok,00.28.33,38°09.788333N,122°27.369166W,1,1.2,23.5,1936,12744,174,28.2,23.1806,0,38.09788333,122.2736917,,5,0,6.508705331,6.527777778,,,,,,,,,,,,,22.81358205,0,,,0.476194444
14615,28:34.4,ALL,ok,00.28.33,38°09.788333N,122°27.369166W,1,1.2,23.5,1936,12744,174,28.2,23.1806,0,38.09788333,122.2736917,,5,0,6.508705331,6.527777778,,,,,,,,,,,,,22.81358205,0,,,0.476222222
14616,28:34.5,ALL,ok,00.28.33,38°09.788333N,122°27.369166W,1,1.2,23.5,1936,12744,174,28.2,23.1806,0,38.09788333,122.2736917,,5,0,6.508705331,6.527777778,,,,,,,,,,,,,22.81358205,0,,,0.47625
14617,28:34.6,ALL,ok,00.28.33,38°09.788333N,122°27.369166W,1,1.2,23.5,1938,12737,272,28.2,23.1806,0,38.09788333,122.2736917,,5,0,6.508705331,6.527777778,,,,,,,,,,,,,22.81358205,0,,,0.476277778
14618,28:34.7,ALL,ok,00.28.33,38°09.788333N,122°27.369166W,1,1.2,23.5,1938,12737,272,28.2,23.1806,0,38.09788333,122.2736917,,5,0,6.508705331,6.527777778,,,,,,,,,,,,,22.81358205,0,,,0.476305556
14619,28:34.8,ALL,ok,00.28.33,38°09.788333N,122°27.369166W,1,1.2,23.5,1938,12737,272,28.2,23.1806,0,38.09788333,122.2736917,,5,0,6.508705331,6.527777778,,,,,,,,,,,,,22.81358205,0,,,0.476333333
14620,28:34.9,ALL,ok,00.28.33,38°09.788333N,122°27.369166W,1,1.2,23.5,1938,12737,272,28.2,23.1806,0,38.09788333,122.2736917,,5,0,6.508705331,6.527777778,,,,,,,,,,,,,22.81358205,0,,,0.476361111
14621,28:35.0,ALL,ok,00.28.33,38°09.788333N,122°27.369166W,1,1.2,23.5,1938,12737,272,28.2,23.1806,0,38.09788333,122.2736917,,5,6.814352047,6.515519683,6.527777778,,,,,,,,,,,,,22.81358205,0,,,0.476388889
14622,28:35.1,ALL,ok,00.28.34,38°09.785924N,122°27.365629W,1,1.2,23.8,1939,12733,277,28.2,23.185,2.6562,38.09785924,122.2736563,,5,0,6.515519683,6.611111111,,,,,,,,,,,,,22.81791239,2.614144442,,,0.476416667
14623,28:35.2,ALL,ok,00.28.34,38°09.785924N,122°27.365629W,1,1.2,23.8,1939,12733,277,28.2,23.1839,-0.6889,38.09785924,122.2736563,,5,0,6.515519683,6.611111111,,,,,,,,,,,,,22.8168298,-0.677992661,,,0.476444444
14624,28:35.3,ALL,ok,00.28.34,38°09.785924N,122°27.365629W,1,1.2,23.8,1939,12733,277,28.2,23.1834,-0.2953,38.09785924,122.2736563,,5,0,6.515519683,6.611111111,,,,,,,,,,,,,22.81633772,-0.290624521,,,0.476472222
14625,28:35.4,ALL,ok,00.28.34,38°09.785924N,122°27.365629W,1,1.2,23.8,1939,12733,277,28.2,23.1834,0,38.09785924,122.2736563,,5,0,6.515519683,6.611111111,,,,,,,,,,,,,22.81633772,0,,,0.4765
14626,28:35.5,ALL,ok,00.28.34,38°09.785924N,122°27.365629W,1,1.2,23.8,1939,12733,277,28.2,23.1817,-0.9842,38.09785924,122.2736563,,5,0,6.515519683,6.611111111,,,,,,,,,,,,,22.81466464,-0.968617182,,,0.476527778
14627,28:35.6,ALL,ok,00.28.34,38°09.785924N,122°27.365629W,1,1.2,23.8,1941,12739,177,28.2,23.1826,0.4921,38.09785924,122.2736563,,5,0,6.515519683,6.611111111,,,,,,,,,,,,,22.81555039,0.484308591,,,0.476555556
14628,28:35.8,ALL,ok,00.28.34,38°09.785924N,122°27.365629W,1,1.2,23.8,1941,12739,177,28.2,23.1827,0.0984,38.09785924,122.2736563,,5,0,6.515519683,6.611111111,,,,,,,,,,,,,22.8156488,0.096842035,,,0.476611111
14629,28:35.9,ALL,ok,00.28.34,38°09.785924N,122°27.365629W,1,1.2,23.8,1941,12739,177,28.2,23.1827,0,38.09785924,122.2736563,,5,0,6.515519683,6.611111111,,,,,,,,,,,,,22.8156488,0,,,0.476638889
14630,28:36.0,ALL,ok,00.28.34,38°09.785924N,122°27.365629W,1,1.2,23.8,1941,12739,177,28.2,23.1827,0,38.09785924,122.2736563,,5,6.531329932,6.522051013,6.611111111,,,,,,,,,,,,,22.8156488,0,,,0.476666667
14631,28:36.1,ALL,ok,00.28.35,38°09.783856N,122°27.361996W,1,1.2,24.1,1942,12739,178,28.2,23.1827,0,38.09783856,122.27362,,5,0,6.522051013,6.694444444,,,,,,,,,,,,,22.8156488,0,,,0.476694444
14632,28:36.2,ALL,ok,00.28.35,38°09.783856N,122°27.361996W,1,1.2,24.1,1942,12739,178,28.2,23.1824,-0.1968,38.09783856,122.27362,,5,0,6.522051013,6.694444444,,,,,,,,,,,,,22.81535355,-0.19368407,,,0.476722222
14633,28:36.3,ALL,ok,00.28.35,38°09.783856N,122°27.361996W,1,1.2,24.1,1942,12739,178,28.2,23.1824,0,38.09783856,122.27362,,5,0,6.522051013,6.694444444,,,,,,,,,,,,,22.81535355,0,,,0.47675
14634,28:36.4,ALL,ok,00.28.35,38°09.783856N,122°27.361996W,1,1.2,24.1,1942,12739,178,28.2,23.1824,0,38.09783856,122.27362,,5,0,6.522051013,6.694444444,,,,,,,,,,,,,22.81535355,0,,,0.476777778
14635,28:36.5,ALL,ok,00.28.35,38°09.783856N,122°27.361996W,1,1.2,24.1,1942,12739,178,28.2,23.1824,0,38.09783856,122.27362,,5,0,6.522051013,6.694444444,,,,,,,,,,,,,22.81535355,0,,,0.476805556
14636,28:36.6,ALL,ok,00.28.35,38°09.783856N,122°27.361996W,1,1.2,24.1,1943,12739,176,28.2,23.183,0.3937,38.09783856,122.27362,,5,0,6.522051013,6.694444444,,,,,,,,,,,,,22.81594405,0.387466556,,,0.476833333
14637,28:36.7,ALL,ok,00.28.35,38°09.783856N,122°27.361996W,1,1.2,24.1,1943,12739,176,28.2,23.1832,0.0984,38.09783856,122.27362,,5,0,6.522051013,6.694444444,,,,,,,,,,,,,22.81614089,0.096842035,,,0.476861111
14638,28:36.8,ALL,ok,00.28.35,38°09.783856N,122°27.361996W,1,1.2,24.1,1943,12739,176,28.2,23.1834,0.0984,38.09783856,122.27362,,5,0,6.522051013,6.694444444,,,,,,,,,,,,,22.81633772,0.096842035,,,0.476888889
14639,28:36.9,ALL,ok,00.28.35,38°09.783856N,122°27.361996W,1,1.2,24.1,1943,12739,176,28.2,23.1834,0,38.09783856,122.27362,,5,0,6.522051013,6.694444444,,,,,,,,,,,,,22.81633772,0,,,0.476916667
14640,28:37.0,ALL,ok,00.28.35,38°09.783856N,122°27.361996W,1,1.2,24.1,1943,12739,176,28.2,23.1834,0,38.09783856,122.27362,,5,6.682157451,6.52873317,6.694444444,,,,,,,,,,,,,22.81633772,0,,,0.476944444
14641,28:37.1,ALL,ok,00.28.36,38°09.781652N,122°27.358363W,1,1.2,24.4,1945,12732,273,28.2,23.1834,0,38.09781652,122.2735836,,5,0,6.52873317,6.777777778,,,,,,,,,,,,,22.81633772,0,,,0.476972222
14642,28:37.2,ALL,ok,00.28.36,38°09.781652N,122°27.358363W,1,1.2,24.4,1945,12732,273,28.2,23.1834,0,38.09781652,122.2735836,,5,0,6.52873317,6.777777778,,,,,,,,,,,,,22.81633772,0,,,0.477
14643,28:37.3,ALL,ok,00.28.36,38°09.781652N,122°27.358363W,1,1.2,24.4,1945,12732,273,28.2,23.1834,0,38.09781652,122.2735836,,5,0,6.52873317,6.777777778,,,,,,,,,,,,,22.81633772,0,,,0.477027778
14644,28:37.4,ALL,ok,00.28.36,38°09.781652N,122°27.358363W,1,1.2,24.4,1945,12732,273,28.2,23.1834,0,38.09781652,122.2735836,,5,0,6.52873317,6.777777778,,,,,,,,,,,,,22.81633772,0,,,0.477055556
14645,28:37.5,ALL,ok,00.28.36,38°09.781652N,122°27.358363W,1,1.2,24.4,1945,12732,273,28.2,23.1834,0,38.09781652,122.2735836,,5,0,6.52873317,6.777777778,,,,,,,,,,,,,22.81633772,0,,,0.477083333
14646,28:37.6,ALL,ok,00.28.36,38°09.781652N,122°27.358363W,1,1.2,24.4,1946,12728,280,28.2,23.1834,0,38.09781652,122.2735836,,5,0,6.52873317,6.777777778,,,,,,,,,,,,,22.81633772,0,,,0.477111111
14647,28:37.7,ALL,ok,00.28.36,38°09.781652N,122°27.358363W,1,1.2,24.4,1946,12728,280,28.2,23.1834,0,38.09781652,122.2735836,,5,0,6.52873317,6.777777778,,,,,,,,,,,,,22.81633772,0,,,0.477138889
